# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
431195at4751	Missing
431607at4751	Complete	contig_12401	361862	362775	-	109.1	118	https://www.orthodb.org/v10?query=431607at4751	Translation machinery-associated protein 20
432952at4751	Missing
433181at4751	Complete	contig_28035	86406	87195	+	140.2	144	https://www.orthodb.org/v10?query=433181at4751	Mediator of RNA polymerase II transcription subunit 6
433384at4751	Missing
434428at4751	Complete	contig_5079	9459	10243	+	252.7	152	https://www.orthodb.org/v10?query=434428at4751	Actin-related protein 2/3 complex subunit 4
434500at4751	Fragmented	contig_38601	1876	2791	+	179.6	147	https://www.orthodb.org/v10?query=434500at4751	Leucine-rich repeat
434984at4751	Missing
435317at4751	Complete	contig_62168	7958	8395	-	72.1	76	https://www.orthodb.org/v10?query=435317at4751	DnaJ domain
435471at4751	Missing
435767at4751	Complete	contig_33310	26425	27374	+	295.5	196	https://www.orthodb.org/v10?query=435767at4751	Ribosomal RNA small subunit methyltransferase NEP1
436872at4751	Missing
437914at4751	Complete	contig_10214	71278	71917	+	208.2	149	https://www.orthodb.org/v10?query=437914at4751	Zinc finger C2H2 superfamily
438274at4751	Complete	contig_56335	24444	25224	-	101.5	133	https://www.orthodb.org/v10?query=438274at4751	ERF1 methyltransferase catalytic subunit MTQ2
438731at4751	Complete	contig_29096	23130	24721	+	70.7	67	https://www.orthodb.org/v10?query=438731at4751	LSM domain, eukaryotic/archaea-type
438861at4751	Complete	contig_24297	7939	8514	+	91.1	122	https://www.orthodb.org/v10?query=438861at4751	OPI10 family
439490at4751	Missing
440401at4751	Complete	contig_46632	4394	4933	-	69.2	86	https://www.orthodb.org/v10?query=440401at4751	CAP Gly-rich domain
441586at4751	Missing
443595at4751	Complete	contig_47999	2166	3229	+	51.9	53	https://www.orthodb.org/v10?query=443595at4751	snare-like protein
444174at4751	Complete	contig_37147	14313	14792	-	67.4	56	https://www.orthodb.org/v10?query=444174at4751	Cell cycle control protein cwf14
444399at4751	Complete	contig_18328	62450	62839	-	96.8	94	https://www.orthodb.org/v10?query=444399at4751	ribosomal protein L14
444602at4751	Complete	contig_42544	24498	24863	-	88.4	111	https://www.orthodb.org/v10?query=444602at4751	ER membrane protein complex subunit 4
444892at4751	Missing
445210at4751	Complete	contig_25570	8807	9094	+	22.7	20	https://www.orthodb.org/v10?query=445210at4751	Transcription factor IIA, alpha/beta subunit
445401at4751	Complete	contig_26910	5103	5839	+	226.8	150	https://www.orthodb.org/v10?query=445401at4751	V-ATPase proteolipid subunit
445954at4751	Duplicated	contig_3940	154406	154695	-	96.4	56	https://www.orthodb.org/v10?query=445954at4751	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
445954at4751	Duplicated	contig_31358	15862	16300	+	82.4	56	https://www.orthodb.org/v10?query=445954at4751	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
446124at4751	Complete	contig_17800	5496	5918	+	110.4	102	https://www.orthodb.org/v10?query=446124at4751	ribosomal protein L11
447112at4751	Complete	contig_6289	6253	6744	-	133.9	159	https://www.orthodb.org/v10?query=447112at4751	Ribosomal protein L6
447424at4751	Fragmented	contig_18012	80122	81344	-	142.6	171	https://www.orthodb.org/v10?query=447424at4751	Yif1 family
449717at4751	Complete	contig_19302	28622	29289	+	209.1	184	https://www.orthodb.org/v10?query=449717at4751	Protein YIP
449803at4751	Complete	contig_57133	4297	5746	+	159.9	178	https://www.orthodb.org/v10?query=449803at4751	Dephospho-CoA kinase
451032at4751	Complete	contig_3822	25145	25711	-	108.1	95	https://www.orthodb.org/v10?query=451032at4751	MIP18 family-like
451701at4751	Fragmented	contig_28054	21461	21610	-	32.1	31	https://www.orthodb.org/v10?query=451701at4751	Mitochondrial ATPase complex subunit ATP10
451811at4751	Complete	contig_18318	11479	12941	+	116.3	199	https://www.orthodb.org/v10?query=451811at4751	Mitochondrial distribution and morphology protein 10
451849at4751	Complete	contig_38888	60156	61671	-	99.9	154	https://www.orthodb.org/v10?query=451849at4751	Pre-mRNA-splicing factor SLU7
452573at4751	Complete	contig_38041	39418	40068	-	55.4	72	https://www.orthodb.org/v10?query=452573at4751	histone-fold-containing protein
452692at4751	Missing
452759at4751	Complete	contig_3537	111247	111685	+	120.0	82	https://www.orthodb.org/v10?query=452759at4751	Translation initiation factor 1A (eIF-1A)
452947at4751	Missing
453693at4751	Complete	contig_44159	36598	37030	+	167.1	116	https://www.orthodb.org/v10?query=453693at4751	Ribosomal protein L23/L15e core domain superfamily
453909at4751	Complete	contig_64250	7182	8044	-	142.6	175	https://www.orthodb.org/v10?query=453909at4751	Histidine protein methyltransferase 1
454746at4751	Missing
454840at4751	Complete	contig_36917	28414	29092	-	163.9	146	https://www.orthodb.org/v10?query=454840at4751	Type 2A phosphatase activator TIP41
455110at4751	Complete	contig_32758	5035	5446	+	92.6	63	https://www.orthodb.org/v10?query=455110at4751	Iron-sulfur cluster assembly protein
456963at4751	Complete	contig_65329	6023	6488	+	84.0	106	https://www.orthodb.org/v10?query=456963at4751	Multiprotein-bridging factor 1
457161at4751	Complete	contig_44411	136792	137433	-	180.0	123	https://www.orthodb.org/v10?query=457161at4751	Zinc finger, CCCH-type
457544at4751	Complete	contig_10330	96315	97188	-	144.2	146	https://www.orthodb.org/v10?query=457544at4751	V-type ATPase subunit E
457951at4751	Complete	contig_39606	12421	12911	-	180.6	121	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
458554at4751	Complete	contig_15197	70720	71376	-	85.9	102	https://www.orthodb.org/v10?query=458554at4751	Trafficking protein particle complex subunit 2
458980at4751	Complete	contig_18562	240931	241854	+	213.0	181	https://www.orthodb.org/v10?query=458980at4751	Pre-mRNA-splicing factor 18
459844at4751	Complete	contig_6700	11689	12268	-	139.7	129	https://www.orthodb.org/v10?query=459844at4751	Adenylate kinase isoenzyme 6 homolog
461238at4751	Complete	contig_15541	90035	90561	-	46.8	79	https://www.orthodb.org/v10?query=461238at4751	Transcription elongation factor SPT4
461919at4751	Complete	contig_37390	162996	164481	-	112.0	197	https://www.orthodb.org/v10?query=461919at4751	Peroxisomal biogenesis factor 2
464711at4751	Complete	contig_51374	126577	127295	-	106.7	112	https://www.orthodb.org/v10?query=464711at4751	Mitochondrial import inner membrane translocase subunit TIM23
464772at4751	Complete	contig_50280	16115	16669	+	248.8	183	https://www.orthodb.org/v10?query=464772at4751	DUF572-domain-containing protein
464897at4751	Missing
465849at4751	Duplicated	contig_53570	1061803	1062171	-	144.3	91	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	contig_723	296230	296601	-	139.2	90	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	contig_46041	361127	361495	+	137.9	91	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	contig_58034	3187	3555	+	135.8	91	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	contig_59265	3869	4237	-	135.8	91	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	contig_16142	1009293	1009700	-	134.4	92	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
467311at4751	Complete	contig_26195	71127	71804	-	43.8	63	https://www.orthodb.org/v10?query=467311at4751	5-formyltetrahydrofolate cyclo-ligase
467847at4751	Complete	contig_64662	5236	5811	+	85.4	97	https://www.orthodb.org/v10?query=467847at4751	AMMECR1
467959at4751	Complete	contig_3338	11381	11993	+	98.3	85	https://www.orthodb.org/v10?query=467959at4751	Pre-mRNA-splicing factor ISY1
468195at4751	Complete	contig_48819	5657	5972	+	52.9	54	https://www.orthodb.org/v10?query=468195at4751	Signal peptidase subunit 3
468224at4751	Missing
468408at4751	Complete	contig_15662	9823	11367	+	250.2	324	https://www.orthodb.org/v10?query=468408at4751	Vacuolar fusion protein MON1
469452at4751	Complete	contig_42996	113645	114120	-	103.3	90	https://www.orthodb.org/v10?query=469452at4751	Ribosomal protein S5 domain 2-type fold
470813at4751	Complete	contig_32306	90324	91543	+	190.3	128	https://www.orthodb.org/v10?query=470813at4751	SUMO-conjugating enzyme ubc9
471205at4751	Complete	contig_63550	5036	5401	-	22.0	36	https://www.orthodb.org/v10?query=471205at4751	histone-fold-containing protein
473814at4751	Complete	contig_14522	23003	23578	-	84.7	79	https://www.orthodb.org/v10?query=473814at4751	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2
474125at4751	Complete	contig_43871	28054	29081	-	61.9	121	https://www.orthodb.org/v10?query=474125at4751	Lunapark domain
474320at4751	Missing
474374at4751	Complete	contig_41782	35438	35835	+	119.0	85	https://www.orthodb.org/v10?query=474374at4751	Ribosomal protein S10
477057at4751	Missing
477122at4751	Complete	contig_35026	4461	5496	-	157.6	125	https://www.orthodb.org/v10?query=477122at4751	Mitochondrial import inner membrane translocase subunit tim22
481052at4751	Complete	contig_29349	16620	17963	-	150.7	152	https://www.orthodb.org/v10?query=481052at4751	Ribulose-phosphate 3-epimerase
482337at4751	Complete	contig_33542	102481	103498	+	109.5	196	https://www.orthodb.org/v10?query=482337at4751	Pre-mRNA-splicing factor CWC26
483049at4751	Duplicated	contig_25570	16002	16464	+	72.6	80	https://www.orthodb.org/v10?query=483049at4751	Chromatin-remodeling complex subunit ies6
483049at4751	Duplicated	contig_25570	4696	5127	-	63.1	74	https://www.orthodb.org/v10?query=483049at4751	Chromatin-remodeling complex subunit ies6
483370at4751	Complete	contig_36718	48769	49497	-	63.0	66	https://www.orthodb.org/v10?query=483370at4751	Ribosomal protein L27
483390at4751	Complete	contig_17255	31082	31662	-	138.5	98	https://www.orthodb.org/v10?query=483390at4751	V-type proton ATPase subunit F
484080at4751	Missing
484323at4751	Complete	contig_36730	8263	8791	+	78.2	76	https://www.orthodb.org/v10?query=484323at4751	Prefoldin beta-like protein
484805at4751	Complete	contig_19070	104781	105534	-	93.4	158	https://www.orthodb.org/v10?query=484805at4751	Pre-mRNA-splicing factor syf2
485650at4751	Complete	contig_54583	6998	7330	-	43.9	94	https://www.orthodb.org/v10?query=485650at4751	Ribosomal protein L7/L12
485702at4751	Complete	contig_5748	39710	40422	-	150.5	168	https://www.orthodb.org/v10?query=485702at4751	translocation protein
488348at4751	Complete	contig_14291	4262	4842	-	119.7	88	https://www.orthodb.org/v10?query=488348at4751	LSM domain, eukaryotic/archaea-type
488426at4751	Complete	contig_37387	21242	22100	+	66.3	186	https://www.orthodb.org/v10?query=488426at4751	Pre-mRNA-splicing factor cwc15
488857at4751	Missing
490662at4751	Complete	contig_18062	19551	19939	+	59.7	32	https://www.orthodb.org/v10?query=490662at4751	Frataxin
490719at4751	Complete	contig_56179	10070	10667	-	126.4	153	https://www.orthodb.org/v10?query=490719at4751	thioredoxin-like protein
492591at4751	Missing
493358at4751	Complete	contig_41461	30428	30801	+	105.6	73	https://www.orthodb.org/v10?query=493358at4751	40S ribosomal protein S26
494427at4751	Complete	contig_43941	23956	24240	-	164.0	92	https://www.orthodb.org/v10?query=494427at4751	Cytochrome c oxidase subunit 6, mitochondrial
497024at4751	Complete	contig_38179	124326	124939	-	70.9	61	https://www.orthodb.org/v10?query=497024at4751	Zinc finger C2H2-type
