# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
446124at4751	Complete	ctg2958	25942	26364	-	110.4	102	https://www.orthodb.org/v10?query=446124at4751	ribosomal protein L11
447112at4751	Complete	ctg3008	80074	80817	+	134.9	167	https://www.orthodb.org/v10?query=447112at4751	Ribosomal protein L6
447424at4751	Complete	ctg8043	26774	27996	-	163.2	208	https://www.orthodb.org/v10?query=447424at4751	Yif1 family
449717at4751	Complete	ctg9827	13320	13987	+	209.1	184	https://www.orthodb.org/v10?query=449717at4751	Protein YIP
449803at4751	Complete	ctg1069	152489	153938	-	159.9	178	https://www.orthodb.org/v10?query=449803at4751	Dephospho-CoA kinase
451032at4751	Complete	ctg879	568	1390	-	130.6	112	https://www.orthodb.org/v10?query=451032at4751	MIP18 family-like
451701at4751	Fragmented	ctg15436	4787	4936	-	32.1	31	https://www.orthodb.org/v10?query=451701at4751	Mitochondrial ATPase complex subunit ATP10
451811at4751	Complete	ctg381	156287	157751	-	115.1	199	https://www.orthodb.org/v10?query=451811at4751	Mitochondrial distribution and morphology protein 10
451849at4751	Complete	ctg4687	34701	36214	+	104.7	166	https://www.orthodb.org/v10?query=451849at4751	Pre-mRNA-splicing factor SLU7
452573at4751	Complete	ctg1709	94980	95507	+	75.4	73	https://www.orthodb.org/v10?query=452573at4751	histone-fold-containing protein
452692at4751	Missing
452759at4751	Complete	ctg13970	15484	15843	-	112.5	82	https://www.orthodb.org/v10?query=452759at4751	Translation initiation factor 1A (eIF-1A)
452947at4751	Complete	ctg9592	64247	65030	-	111.6	124	https://www.orthodb.org/v10?query=452947at4751	Fe-S cluster assembly protein DRE2
453693at4751	Complete	ctg8690	9328	9729	-	181.0	116	https://www.orthodb.org/v10?query=453693at4751	Ribosomal protein L23/L15e core domain superfamily
453909at4751	Complete	ctg16484	21355	22217	-	142.6	175	https://www.orthodb.org/v10?query=453909at4751	Histidine protein methyltransferase 1
454746at4751	Missing
454840at4751	Fragmented	ctg9214	14262	14898	+	140.7	134	https://www.orthodb.org/v10?query=454840at4751	Type 2A phosphatase activator TIP41
455110at4751	Complete	ctg8637	4032	4443	+	92.6	63	https://www.orthodb.org/v10?query=455110at4751	Iron-sulfur cluster assembly protein
456963at4751	Complete	ctg6864	28217	28682	+	84.0	106	https://www.orthodb.org/v10?query=456963at4751	Multiprotein-bridging factor 1
457161at4751	Complete	ctg19423	3720	4342	-	193.8	124	https://www.orthodb.org/v10?query=457161at4751	Zinc finger, CCCH-type
457544at4751	Complete	ctg2241	183609	184481	-	144.2	146	https://www.orthodb.org/v10?query=457544at4751	V-type ATPase subunit E
457951at4751	Duplicated	ctg12025	90230	90595	+	94.1	109	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
457951at4751	Duplicated	ctg12031	12333	12692	-	108.0	108	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
457951at4751	Duplicated	ctg14135	12644	13006	-	92.1	108	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
457951at4751	Duplicated	ctg1	1714391	1714774	-	97.6	111	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
457951at4751	Duplicated	ctg8740	3068	3433	-	92.0	108	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
458554at4751	Complete	ctg3375	24511	25168	+	72.9	102	https://www.orthodb.org/v10?query=458554at4751	Trafficking protein particle complex subunit 2
458980at4751	Complete	ctg2615	67366	68289	+	213.0	181	https://www.orthodb.org/v10?query=458980at4751	Pre-mRNA-splicing factor 18
459844at4751	Complete	ctg5773	74811	75389	-	139.7	129	https://www.orthodb.org/v10?query=459844at4751	Adenylate kinase isoenzyme 6 homolog
461238at4751	Complete	ctg2558	78302	78826	+	38.5	72	https://www.orthodb.org/v10?query=461238at4751	Transcription elongation factor SPT4
461919at4751	Complete	ctg8794	13800	15284	-	103.7	198	https://www.orthodb.org/v10?query=461919at4751	Peroxisomal biogenesis factor 2
464711at4751	Complete	ctg6231	23010	23728	+	106.7	112	https://www.orthodb.org/v10?query=464711at4751	Mitochondrial import inner membrane translocase subunit TIM23
464772at4751	Complete	ctg4222	80385	80939	+	248.8	183	https://www.orthodb.org/v10?query=464772at4751	DUF572-domain-containing protein
464897at4751	Complete	ctg14452	4446	4862	+	49.8	72	https://www.orthodb.org/v10?query=464897at4751	RNA polymerase
465849at4751	Duplicated	ctg11669	14554	15036	+	137.3	101	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	ctg11	273602	274009	+	134.4	92	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	ctg1	2689120	2689488	+	144.3	91	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	ctg2	3565426	3565794	-	137.9	91	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
465849at4751	Duplicated	ctg9	1367798	1368166	+	135.8	91	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
467311at4751	Complete	ctg3626	18622	19299	+	43.8	63	https://www.orthodb.org/v10?query=467311at4751	5-formyltetrahydrofolate cyclo-ligase
467847at4751	Complete	ctg15989	7032	7661	-	72.9	97	https://www.orthodb.org/v10?query=467847at4751	AMMECR1
467959at4751	Complete	ctg6267	34604	35216	-	98.3	85	https://www.orthodb.org/v10?query=467959at4751	Pre-mRNA-splicing factor ISY1
468195at4751	Complete	ctg6157	92144	92518	+	51.1	55	https://www.orthodb.org/v10?query=468195at4751	Signal peptidase subunit 3
468224at4751	Missing
468408at4751	Complete	ctg3741	10022	11566	+	250.2	324	https://www.orthodb.org/v10?query=468408at4751	Vacuolar fusion protein MON1
469452at4751	Complete	ctg678	143177	143652	+	103.3	90	https://www.orthodb.org/v10?query=469452at4751	Ribosomal protein S5 domain 2-type fold
470813at4751	Missing
471205at4751	Fragmented	ctg4269	130341	130705	+	18.6	26	https://www.orthodb.org/v10?query=471205at4751	histone-fold-containing protein
473814at4751	Complete	ctg1231	109855	110429	-	84.7	79	https://www.orthodb.org/v10?query=473814at4751	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2
474125at4751	Complete	ctg13517	9903	11009	+	52.6	101	https://www.orthodb.org/v10?query=474125at4751	Lunapark domain
474320at4751	Missing
474374at4751	Complete	ctg11211	35507	35904	+	119.0	85	https://www.orthodb.org/v10?query=474374at4751	Ribosomal protein S10
477057at4751	Missing
477122at4751	Missing
481052at4751	Complete	ctg2770	77506	78849	-	150.7	152	https://www.orthodb.org/v10?query=481052at4751	Ribulose-phosphate 3-epimerase
482337at4751	Complete	ctg1008	5682	6292	-	110.1	136	https://www.orthodb.org/v10?query=482337at4751	Pre-mRNA-splicing factor CWC26
483049at4751	Complete	ctg4437	135168	135632	+	78.2	80	https://www.orthodb.org/v10?query=483049at4751	Chromatin-remodeling complex subunit ies6
483370at4751	Complete	ctg13693	14398	15123	-	63.0	66	https://www.orthodb.org/v10?query=483370at4751	Ribosomal protein L27
483390at4751	Complete	ctg7103	26169	26749	-	138.5	98	https://www.orthodb.org/v10?query=483390at4751	V-type proton ATPase subunit F
484080at4751	Missing
484323at4751	Complete	ctg267	124288	124816	-	78.2	76	https://www.orthodb.org/v10?query=484323at4751	Prefoldin beta-like protein
484805at4751	Complete	ctg5750	140334	141087	-	93.4	158	https://www.orthodb.org/v10?query=484805at4751	Pre-mRNA-splicing factor syf2
485650at4751	Complete	ctg2	23011	23343	+	43.9	94	https://www.orthodb.org/v10?query=485650at4751	Ribosomal protein L7/L12
485702at4751	Complete	ctg6826	33598	34212	+	163.1	156	https://www.orthodb.org/v10?query=485702at4751	translocation protein
488348at4751	Complete	ctg2837	44746	45326	-	119.7	88	https://www.orthodb.org/v10?query=488348at4751	LSM domain, eukaryotic/archaea-type
488426at4751	Complete	ctg2680	335	1193	+	66.3	186	https://www.orthodb.org/v10?query=488426at4751	Pre-mRNA-splicing factor cwc15
488857at4751	Missing
490662at4751	Complete	ctg6522	44835	45223	-	59.7	32	https://www.orthodb.org/v10?query=490662at4751	Frataxin
490719at4751	Complete	ctg12467	13108	13705	+	126.4	153	https://www.orthodb.org/v10?query=490719at4751	thioredoxin-like protein
492591at4751	Missing
493358at4751	Complete	ctg2210	186358	186732	-	106.9	73	https://www.orthodb.org/v10?query=493358at4751	40S ribosomal protein S26
494427at4751	Complete	ctg3074	25909	26232	+	175.5	101	https://www.orthodb.org/v10?query=494427at4751	Cytochrome c oxidase subunit 6, mitochondrial
497024at4751	Complete	ctg5618	49398	50009	+	70.9	61	https://www.orthodb.org/v10?query=497024at4751	Zinc finger C2H2-type
